transaction_date,total_transactions,total_credit_amount,total_debit_amount,total_amount
2026-05-25 22:48:53,1,0.0,24195.85,24195.85
2026-05-25 23:26:48,1,0.0,14850.29,14850.29
2026-05-25 23:53:49,1,0.0,3569.39,3569.39
2026-05-26 00:06:43,1,64320.71,0.0,64320.71
2026-05-26 01:17:05,1,0.0,51042.67,51042.67
2026-05-26 01:27:34,1,88163.64,0.0,88163.64
2026-05-26 01:32:37,1,3993.59,0.0,3993.59
2026-05-26 02:18:16,1,102588.28,0.0,102588.28
2026-05-26 02:23:07,1,0.0,13486.15,13486.15
2026-05-26 02:24:00,1,95753.09,0.0,95753.09
2026-05-26 02:45:44,1,0.0,66402.88,66402.88
2026-05-26 03:22:48,1,0.0,8257.55,8257.55
2026-05-26 03:46:17,1,0.0,2011.79,2011.79
2026-05-26 04:02:05,1,0.0,7297.45,7297.45
2026-05-26 04:07:26,1,114410.88,0.0,114410.88
2026-05-26 04:07:27,1,0.0,30735.54,30735.54
2026-05-26 04:14:12,1,0.0,38308.01,38308.01
2026-05-26 04:25:44,1,0.0,58623.22,58623.22
2026-05-26 06:20:49,1,0.0,24048.3,24048.3
2026-05-26 06:38:07,1,0.0,10957.85,10957.85
2026-05-26 07:38:51,1,0.0,25531.9,25531.9
2026-05-26 07:41:20,1,1764.32,0.0,1764.32
2026-05-26 07:49:32,1,0.0,66677.17,66677.17
2026-05-26 07:57:28,1,877.69,0.0,877.69
2026-05-26 08:02:36,1,0.0,49848.85,49848.85
2026-05-26 08:21:43,1,122730.11,0.0,122730.11
2026-05-26 08:44:46,1,0.0,38501.38,38501.38
2026-05-26 08:58:39,1,1571.15,0.0,1571.15
2026-05-26 09:04:36,1,0.0,17132.16,17132.16
2026-05-26 09:53:30,1,0.0,4382.71,4382.71
2026-05-26 10:08:57,1,1384.92,0.0,1384.92
2026-05-26 10:55:23,1,31838.91,0.0,31838.91
2026-05-26 11:29:00,1,116358.07,0.0,116358.07
2026-05-26 11:35:07,1,600.07,0.0,600.07
2026-05-26 11:37:39,1,0.0,17321.74,17321.74
2026-05-26 12:27:34,1,0.0,34021.8,34021.8
2026-05-26 13:15:42,1,0.0,47559.24,47559.24
2026-05-26 13:37:50,1,0.0,49964.9,49964.9
2026-05-26 13:43:42,1,44314.44,0.0,44314.44
2026-05-26 14:01:10,1,125804.39,0.0,125804.39
2026-05-26 14:17:58,1,0.0,6946.87,6946.87
2026-05-26 14:47:54,1,118295.21,0.0,118295.21
2026-05-26 15:12:06,1,0.0,15164.29,15164.29
2026-05-26 15:15:17,1,0.0,60869.78,60869.78
2026-05-26 15:23:25,1,6346.79,0.0,6346.79
2026-05-26 15:31:44,1,0.0,23852.56,23852.56
2026-05-26 15:40:17,1,0.0,6617.08,6617.08
2026-05-26 15:41:23,1,0.0,26639.01,26639.01
2026-05-26 17:15:47,1,26480.24,0.0,26480.24
2026-05-26 17:17:31,1,4568.46,0.0,4568.46
2026-05-26 18:35:02,1,1090.85,0.0,1090.85
2026-05-26 18:37:29,1,0.0,12768.59,12768.59
2026-05-26 18:37:53,1,194.28,0.0,194.28
2026-05-26 18:47:11,1,0.0,1671.2,1671.2
2026-05-26 19:16:26,1,0.0,39053.77,39053.77
2026-05-26 20:02:19,1,63927.84,0.0,63927.84
2026-05-26 20:14:47,1,3261.42,0.0,3261.42
2026-05-26 20:30:11,1,0.0,8384.74,8384.74
2026-05-26 20:40:08,1,0.0,8661.58,8661.58
2026-05-26 20:46:22,1,0.0,4483.98,4483.98
2026-05-26 20:48:44,1,0.0,53512.88,53512.88
2026-05-26 20:56:30,1,0.0,3780.68,3780.68
2026-05-26 20:59:04,1,2865.81,0.0,2865.81
2026-05-26 21:28:30,1,0.0,58550.09,58550.09
2026-05-26 21:36:33,1,8072.09,0.0,8072.09
2026-05-26 21:54:28,1,0.0,95979.26,95979.26
2026-05-26 22:07:59,1,3336.95,0.0,3336.95
2026-05-26 22:24:27,1,110424.87,0.0,110424.87
2026-05-26 22:29:15,1,0.0,12533.53,12533.53
2026-05-26 22:48:11,1,57368.87,0.0,57368.87
2026-05-26 22:53:51,1,0.0,44373.98,44373.98
2026-05-26 22:55:54,1,0.0,40113.88,40113.88
2026-05-26 23:38:40,1,8619.71,0.0,8619.71
2026-05-27 00:31:47,1,0.0,297.51,297.51
2026-05-27 00:39:08,1,0.0,1435.99,1435.99
2026-05-27 00:54:17,1,0.0,42629.01,42629.01
2026-05-27 00:59:57,1,0.0,29702.31,29702.31
2026-05-27 01:18:46,1,0.0,5387.48,5387.48
2026-05-27 01:22:39,1,0.0,74321.09,74321.09
2026-05-27 01:40:29,1,1860.32,0.0,1860.32
2026-05-27 01:47:01,1,0.0,6198.28,6198.28
2026-05-27 02:38:11,1,0.0,39394.64,39394.64
2026-05-27 03:51:01,1,0.0,147.71,147.71
2026-05-27 04:02:28,1,0.0,13503.82,13503.82
2026-05-27 04:02:43,1,0.0,12231.95,12231.95
2026-05-27 04:20:11,1,0.0,34055.93,34055.93
2026-05-27 04:24:14,1,0.0,74616.81,74616.81
2026-05-27 04:33:25,1,0.0,43877.01,43877.01
2026-05-27 05:33:30,1,0.0,39408.75,39408.75
2026-05-27 06:07:59,1,2549.27,0.0,2549.27
2026-05-27 06:14:56,1,4395.92,0.0,4395.92
2026-05-27 06:23:55,1,0.0,65407.82,65407.82
2026-05-27 06:23:58,1,0.0,44451.56,44451.56
2026-05-27 06:34:33,1,0.0,1347.21,1347.21
2026-05-27 07:05:47,1,0.0,34237.16,34237.16
2026-05-27 07:06:52,1,151.05,0.0,151.05
2026-05-27 07:29:44,1,0.0,89539.32,89539.32
2026-05-27 07:42:10,1,83605.63,0.0,83605.63
2026-05-27 07:48:51,1,0.0,89175.73,89175.73
2026-05-27 08:06:07,1,0.0,9579.15,9579.15
2026-05-27 08:36:22,1,0.0,1921.91,1921.91
2026-05-27 09:30:59,1,0.0,9480.71,9480.71
2026-05-27 09:59:41,1,0.0,7821.44,7821.44
2026-05-27 11:07:30,1,0.0,24395.91,24395.91
2026-05-27 11:45:44,1,94.96,0.0,94.96
2026-05-27 12:21:24,1,6906.95,0.0,6906.95
2026-05-27 12:33:43,1,22718.74,0.0,22718.74
2026-05-27 12:42:18,1,0.0,36197.76,36197.76
2026-05-27 12:44:44,1,0.0,83463.54,83463.54
2026-05-27 13:05:22,1,0.0,20232.01,20232.01
2026-05-27 13:27:45,1,0.0,12940.77,12940.77
2026-05-27 13:59:45,1,0.0,8830.29,8830.29
2026-05-27 14:02:43,1,1598.18,0.0,1598.18
2026-05-27 15:13:49,1,0.0,39451.39,39451.39
2026-05-27 15:18:10,1,0.0,10652.98,10652.98
2026-05-27 15:24:55,1,8881.17,0.0,8881.17
2026-05-27 15:32:30,1,0.0,28555.75,28555.75
2026-05-27 15:57:52,1,0.0,7284.41,7284.41
2026-05-27 15:59:56,1,0.0,45826.81,45826.81
2026-05-27 16:31:46,1,0.0,99750.76,99750.76
2026-05-27 16:46:13,1,8251.96,0.0,8251.96
2026-05-27 17:39:41,1,0.0,22975.18,22975.18
2026-05-27 17:47:02,1,0.0,7983.29,7983.29
2026-05-27 18:23:58,1,0.0,78074.7,78074.7
2026-05-27 18:51:10,1,3993.06,0.0,3993.06
2026-05-27 19:09:53,1,9203.93,0.0,9203.93
2026-05-27 19:26:34,1,72071.23,0.0,72071.23
2026-05-27 19:41:32,1,0.0,11273.23,11273.23
2026-05-27 19:51:58,1,0.0,25174.47,25174.47
2026-05-27 19:58:18,1,8482.67,0.0,8482.67
2026-05-27 20:27:47,1,0.0,98798.77,98798.77
2026-05-27 20:40:08,1,40338.72,0.0,40338.72
2026-05-27 20:55:23,1,0.0,359.06,359.06
2026-05-27 21:57:29,1,0.0,23825.25,23825.25
2026-05-27 22:12:06,1,123652.89,0.0,123652.89
2026-05-27 22:37:58,1,49100.66,0.0,49100.66
2026-05-27 22:44:26,1,4388.18,0.0,4388.18
2026-05-27 22:56:17,1,0.0,18392.97,18392.97
2026-05-27 22:59:35,1,4518.0,0.0,4518.0
2026-05-27 23:55:25,1,2312.41,0.0,2312.41
2026-05-28 00:15:35,1,132354.43,0.0,132354.43
2026-05-28 00:31:01,1,38550.66,0.0,38550.66
2026-05-28 00:32:16,1,0.0,24185.07,24185.07
2026-05-28 00:43:33,1,0.0,95548.59,95548.59
2026-05-28 00:46:22,1,16552.35,0.0,16552.35
2026-05-28 00:48:28,1,0.0,4182.43,4182.43
2026-05-28 01:57:33,1,0.0,1752.57,1752.57
2026-05-28 02:00:11,1,0.0,45445.16,45445.16
2026-05-28 02:02:25,1,0.0,8372.58,8372.58
2026-05-28 02:23:53,1,0.0,12352.93,12352.93
2026-05-28 02:32:52,1,0.0,25361.66,25361.66
2026-05-28 03:20:18,1,0.0,35799.5,35799.5
2026-05-28 03:25:08,1,0.0,5547.2,5547.2
2026-05-28 03:35:57,1,0.0,3653.81,3653.81
2026-05-28 03:43:03,1,9337.32,0.0,9337.32
2026-05-28 04:24:48,1,0.0,41207.73,41207.73
2026-05-28 04:28:18,1,0.0,6517.16,6517.16
2026-05-28 04:59:29,1,0.0,46715.03,46715.03
2026-05-28 06:29:30,1,0.0,2106.33,2106.33
2026-05-28 06:41:00,1,0.0,16283.18,16283.18
2026-05-28 06:59:16,1,0.0,19766.58,19766.58
2026-05-28 07:28:38,1,0.0,27929.17,27929.17
2026-05-28 07:58:35,1,0.0,2453.97,2453.97
2026-05-28 08:30:22,1,0.0,21405.05,21405.05
2026-05-28 08:37:31,1,8056.67,0.0,8056.67
2026-05-28 08:57:47,1,9419.45,0.0,9419.45
2026-05-28 09:12:52,1,0.0,42236.39,42236.39
2026-05-28 09:16:05,1,0.0,20702.6,20702.6
2026-05-28 09:17:24,1,47937.82,0.0,47937.82
2026-05-28 09:46:58,1,0.0,39825.1,39825.1
2026-05-28 09:48:53,1,0.0,3343.08,3343.08
2026-05-28 10:01:47,1,0.0,21112.72,21112.72
2026-05-28 10:10:43,1,0.0,10414.15,10414.15
2026-05-28 10:20:44,1,0.0,5100.77,5100.77
2026-05-28 11:15:41,1,37386.96,0.0,37386.96
2026-05-28 11:26:43,1,9617.1,0.0,9617.1
2026-05-28 12:00:46,1,4963.93,0.0,4963.93
2026-05-28 12:17:41,1,105.2,0.0,105.2
2026-05-28 13:27:00,1,11431.56,0.0,11431.56
2026-05-28 13:29:08,1,5487.84,0.0,5487.84
2026-05-28 13:30:54,1,0.0,10747.84,10747.84
2026-05-28 14:30:18,1,147599.9,0.0,147599.9
2026-05-28 15:14:07,1,23092.5,0.0,23092.5
2026-05-28 16:07:06,1,0.0,14731.7,14731.7
2026-05-28 16:09:20,1,0.0,22830.56,22830.56
2026-05-28 17:13:14,1,0.0,3248.8,3248.8
2026-05-28 17:22:32,1,0.0,14569.41,14569.41
2026-05-28 17:43:52,1,0.0,3127.74,3127.74
2026-05-28 18:43:25,1,0.0,8929.1,8929.1
2026-05-28 19:04:12,1,0.0,19319.08,19319.08
2026-05-28 19:19:54,1,0.0,4508.0,4508.0
2026-05-28 20:08:33,1,0.0,4971.11,4971.11
2026-05-28 20:08:36,1,0.0,11769.52,11769.52
2026-05-28 20:13:54,1,141948.9,0.0,141948.9
2026-05-28 20:42:36,1,0.0,45737.84,45737.84
2026-05-28 21:08:34,1,0.0,9211.67,9211.67
2026-05-28 21:28:02,1,0.0,42087.45,42087.45
2026-05-28 21:34:31,1,2224.91,0.0,2224.91
2026-05-28 21:38:03,1,0.0,12370.99,12370.99
2026-05-28 21:48:33,1,0.0,17495.57,17495.57
2026-05-28 22:46:53,1,0.0,20627.23,20627.23
2026-05-28 23:12:42,1,0.0,5541.06,5541.06
2026-05-28 23:18:10,1,0.0,96173.62,96173.62
2026-05-28 23:21:18,1,0.0,42248.71,42248.71
2026-05-29 00:06:19,1,44025.45,0.0,44025.45
2026-05-29 00:11:45,1,0.0,8553.83,8553.83
2026-05-29 00:20:46,1,6747.22,0.0,6747.22
2026-05-29 00:40:23,1,8500.45,0.0,8500.45
2026-05-29 00:52:41,1,148082.36,0.0,148082.36
2026-05-29 01:30:56,1,4724.64,0.0,4724.64
2026-05-29 01:42:20,1,46927.28,0.0,46927.28
2026-05-29 01:43:01,1,0.0,7041.71,7041.71
2026-05-29 01:43:11,1,7416.99,0.0,7416.99
2026-05-29 01:55:55,1,45417.01,0.0,45417.01
2026-05-29 01:58:42,1,0.0,8545.69,8545.69
2026-05-29 02:24:38,1,0.0,1680.41,1680.41
2026-05-29 02:40:43,1,0.0,5081.94,5081.94
2026-05-29 02:51:58,1,0.0,2758.24,2758.24
2026-05-29 03:24:13,1,0.0,34215.51,34215.51
2026-05-29 04:57:34,1,0.0,27653.58,27653.58
2026-05-29 05:14:20,1,0.0,8814.94,8814.94
2026-05-29 05:43:34,1,0.0,14651.19,14651.19
2026-05-29 05:45:49,1,0.0,19585.11,19585.11
2026-05-29 06:46:29,1,1894.87,0.0,1894.87
2026-05-29 07:13:01,1,0.0,22432.19,22432.19
2026-05-29 07:24:50,1,0.0,14106.03,14106.03
2026-05-29 07:35:05,1,0.0,48624.1,48624.1
2026-05-29 07:49:08,1,138767.36,0.0,138767.36
2026-05-29 07:58:23,1,0.0,40017.41,40017.41
2026-05-29 08:34:42,1,0.0,75798.43,75798.43
2026-05-29 09:04:26,1,0.0,47250.42,47250.42
2026-05-29 09:42:58,1,9892.24,0.0,9892.24
2026-05-29 10:01:42,1,0.0,25300.67,25300.67
2026-05-29 10:24:06,1,26258.49,0.0,26258.49
2026-05-29 11:11:36,1,63219.88,0.0,63219.88
2026-05-29 11:42:57,1,134642.66,0.0,134642.66
2026-05-29 13:34:49,1,0.0,92894.69,92894.69
2026-05-29 14:43:14,1,0.0,537.6,537.6
2026-05-29 15:20:14,1,0.0,33294.28,33294.28
2026-05-29 15:35:33,1,0.0,13819.11,13819.11
2026-05-29 15:50:04,1,0.0,7753.9,7753.9
2026-05-29 15:50:17,1,0.0,94471.31,94471.31
2026-05-29 17:08:14,1,56565.06,0.0,56565.06
2026-05-29 17:25:44,1,0.0,5563.42,5563.42
2026-05-29 17:30:23,1,47010.18,0.0,47010.18
2026-05-29 18:11:25,1,0.0,1433.79,1433.79
2026-05-29 18:36:16,1,121870.83,0.0,121870.83
2026-05-29 19:08:14,1,0.0,12953.89,12953.89
2026-05-29 19:42:42,1,4561.2,0.0,4561.2
2026-05-29 19:54:03,1,0.0,98879.15,98879.15
2026-05-29 19:54:26,1,0.0,4089.1,4089.1
2026-05-29 20:17:59,1,0.0,2244.89,2244.89
2026-05-29 20:54:50,1,0.0,4039.1,4039.1
2026-05-29 21:44:01,1,95302.94,0.0,95302.94
2026-05-29 23:00:43,1,0.0,9542.22,9542.22
2026-05-30 00:47:52,1,0.0,4191.77,4191.77
2026-05-30 01:11:26,1,87283.06,0.0,87283.06
2026-05-30 01:30:07,1,0.0,10825.8,10825.8
2026-05-30 01:42:02,1,5934.64,0.0,5934.64
2026-05-30 02:09:16,1,4359.38,0.0,4359.38
2026-05-30 02:21:56,1,3434.23,0.0,3434.23
2026-05-30 02:49:15,1,0.0,34472.0,34472.0
2026-05-30 03:48:37,1,0.0,16859.82,16859.82
2026-05-30 04:32:19,1,0.0,24785.87,24785.87
2026-05-30 04:48:57,1,0.0,10463.81,10463.81
2026-05-30 05:14:26,1,897.43,0.0,897.43
2026-05-30 05:40:05,1,0.0,81131.32,81131.32
2026-05-30 05:50:45,1,0.0,16871.78,16871.78
2026-05-30 05:59:20,1,0.0,70152.1,70152.1
2026-05-30 06:21:35,1,0.0,18162.55,18162.55
2026-05-30 06:45:33,1,0.0,45746.01,45746.01
2026-05-30 06:57:51,1,0.0,4714.97,4714.97
2026-05-30 07:04:19,1,0.0,8331.02,8331.02
2026-05-30 08:40:50,1,608.49,0.0,608.49
2026-05-30 10:58:15,1,0.0,12713.97,12713.97
2026-05-30 11:34:39,1,0.0,8960.89,8960.89
2026-05-30 11:50:26,1,4848.37,0.0,4848.37
2026-05-30 12:27:47,1,254.08,0.0,254.08
2026-05-30 12:47:32,1,0.0,15844.9,15844.9
2026-05-30 13:28:25,1,0.0,11150.85,11150.85
2026-05-30 13:57:27,1,4665.04,0.0,4665.04
2026-05-30 13:57:28,1,134928.11,0.0,134928.11
2026-05-30 14:07:32,1,0.0,953.07,953.07
2026-05-30 14:42:45,1,0.0,31272.63,31272.63
2026-05-30 14:58:56,1,128763.88,0.0,128763.88
2026-05-30 15:14:52,1,2637.08,0.0,2637.08
2026-05-30 15:37:20,1,0.0,14389.83,14389.83
2026-05-30 15:40:54,1,0.0,43499.22,43499.22
2026-05-30 15:56:42,1,1702.4,0.0,1702.4
2026-05-30 15:58:09,1,31514.92,0.0,31514.92
2026-05-30 16:37:36,1,0.0,33643.23,33643.23
2026-05-30 17:17:51,1,1556.35,0.0,1556.35
2026-05-30 17:19:47,1,0.0,7116.25,7116.25
2026-05-30 17:54:20,1,45308.34,0.0,45308.34
2026-05-30 18:22:41,1,0.0,44526.22,44526.22
2026-05-30 18:56:43,1,0.0,14397.2,14397.2
2026-05-30 19:07:17,1,0.0,36495.12,36495.12
2026-05-30 19:10:58,1,0.0,11638.23,11638.23
2026-05-30 19:57:05,1,0.0,12918.53,12918.53
2026-05-30 19:58:47,1,1964.64,0.0,1964.64
2026-05-30 20:56:28,1,0.0,88013.77,88013.77
2026-05-30 21:06:12,1,0.0,18468.05,18468.05
2026-05-30 21:15:15,1,40240.38,0.0,40240.38
2026-05-30 21:47:57,1,116517.36,0.0,116517.36
2026-05-30 22:06:57,1,0.0,99669.37,99669.37
2026-05-30 22:32:38,1,0.0,44137.51,44137.51
2026-05-30 23:07:02,1,0.0,59776.5,59776.5
2026-05-30 23:57:50,1,6375.18,0.0,6375.18
2026-05-31 00:05:53,1,0.0,12442.11,12442.11
2026-05-31 01:04:11,1,42987.41,0.0,42987.41
2026-05-31 01:44:33,1,3504.04,0.0,3504.04
2026-05-31 01:46:43,1,0.0,269.95,269.95
2026-05-31 01:49:15,1,0.0,37996.52,37996.52
2026-05-31 02:24:32,1,990.63,0.0,990.63
2026-05-31 02:37:31,1,0.0,1806.51,1806.51
2026-05-31 02:44:40,1,0.0,44620.74,44620.74
2026-05-31 03:00:01,1,0.0,23903.98,23903.98
2026-05-31 03:26:04,1,0.0,26972.54,26972.54
2026-05-31 03:41:21,1,0.0,21929.89,21929.89
2026-05-31 05:24:11,1,0.0,38221.94,38221.94
2026-05-31 05:24:47,1,0.0,48115.04,48115.04
2026-05-31 05:26:45,1,0.0,9171.05,9171.05
2026-05-31 05:27:38,1,0.0,14911.29,14911.29
2026-05-31 05:52:23,1,41653.7,0.0,41653.7
2026-05-31 05:53:09,1,3432.29,0.0,3432.29
2026-05-31 06:21:03,1,4176.25,0.0,4176.25
2026-05-31 06:32:03,1,0.0,12911.01,12911.01
2026-05-31 07:04:34,1,118578.86,0.0,118578.86
2026-05-31 07:41:35,1,0.0,9737.73,9737.73
2026-05-31 08:17:08,1,0.0,9073.11,9073.11
2026-05-31 08:59:24,1,0.0,16198.6,16198.6
2026-05-31 09:16:27,1,112176.48,0.0,112176.48
2026-05-31 09:51:00,1,0.0,10454.15,10454.15
2026-05-31 10:09:54,1,6806.3,0.0,6806.3
2026-05-31 10:31:06,1,0.0,21309.05,21309.05
2026-05-31 10:49:05,1,0.0,27350.78,27350.78
2026-05-31 12:21:33,1,0.0,85621.55,85621.55
2026-05-31 12:30:45,1,45710.08,0.0,45710.08
2026-05-31 12:47:03,1,0.0,54181.9,54181.9
2026-05-31 12:47:54,1,0.0,4742.12,4742.12
2026-05-31 13:00:22,1,0.0,15473.88,15473.88
2026-05-31 13:02:50,1,0.0,7719.63,7719.63
2026-05-31 13:30:06,1,0.0,13851.89,13851.89
2026-05-31 14:07:07,1,0.0,1522.88,1522.88
2026-05-31 14:35:56,1,22060.58,0.0,22060.58
2026-05-31 14:50:43,1,0.0,34165.13,34165.13
2026-05-31 15:03:05,1,2364.77,0.0,2364.77
2026-05-31 15:38:09,1,0.0,1709.08,1709.08
2026-05-31 15:53:30,1,0.0,29622.58,29622.58
2026-05-31 17:31:36,1,2994.24,0.0,2994.24
2026-05-31 17:34:40,1,5053.48,0.0,5053.48
2026-05-31 18:18:28,1,120693.94,0.0,120693.94
2026-05-31 19:55:02,1,0.0,9171.87,9171.87
2026-05-31 19:59:07,1,0.0,13681.7,13681.7
2026-05-31 20:13:32,1,0.0,2665.31,2665.31
2026-05-31 20:19:31,1,0.0,15532.89,15532.89
2026-05-31 20:32:00,1,0.0,4850.96,4850.96
2026-05-31 20:38:39,1,0.0,1886.4,1886.4
2026-05-31 20:40:00,1,3694.88,0.0,3694.88
2026-05-31 20:55:46,1,1809.95,0.0,1809.95
2026-05-31 21:07:58,1,0.0,13942.93,13942.93
2026-05-31 21:23:47,1,0.0,17324.26,17324.26
2026-05-31 22:20:59,1,1445.53,0.0,1445.53
2026-05-31 22:39:05,1,0.0,537.87,537.87
2026-05-31 22:47:23,1,0.0,46671.05,46671.05
2026-05-31 23:11:26,1,1451.76,0.0,1451.76
2026-05-31 23:31:49,1,0.0,6106.2,6106.2
2026-05-31 23:45:52,1,0.0,26048.74,26048.74
2026-06-01 00:12:31,1,0.0,2843.45,2843.45
2026-06-01 00:32:36,1,0.0,86786.98,86786.98
2026-06-01 01:21:14,1,121582.94,0.0,121582.94
2026-06-01 02:24:08,1,33349.22,0.0,33349.22
2026-06-01 02:29:53,1,0.0,14288.06,14288.06
2026-06-01 03:08:26,1,33782.54,0.0,33782.54
2026-06-01 03:10:58,1,3037.69,0.0,3037.69
2026-06-01 04:20:37,1,1025.85,0.0,1025.85
2026-06-01 04:50:32,1,82687.19,0.0,82687.19
2026-06-01 05:12:12,1,1196.41,0.0,1196.41
2026-06-01 05:29:47,1,33913.93,0.0,33913.93
2026-06-01 05:55:33,1,8369.2,0.0,8369.2
2026-06-01 06:07:58,1,0.0,19869.53,19869.53
2026-06-01 06:08:54,1,0.0,27812.68,27812.68
2026-06-01 06:20:10,1,0.0,11648.12,11648.12
2026-06-01 06:57:07,1,0.0,5489.61,5489.61
2026-06-01 07:11:36,1,0.0,5037.98,5037.98
2026-06-01 07:30:31,1,9728.98,0.0,9728.98
2026-06-01 07:44:41,1,0.0,34343.96,34343.96
2026-06-01 08:31:14,1,0.0,10585.06,10585.06
2026-06-01 09:14:53,1,2904.56,0.0,2904.56
2026-06-01 10:24:56,1,0.0,32778.18,32778.18
2026-06-01 10:25:31,1,0.0,48093.22,48093.22
2026-06-01 10:32:00,1,0.0,1605.12,1605.12
2026-06-01 10:55:15,1,47299.97,0.0,47299.97
2026-06-01 11:13:14,1,0.0,18203.24,18203.24
2026-06-01 11:55:54,1,0.0,46147.53,46147.53
2026-06-01 12:16:08,1,0.0,62777.47,62777.47
2026-06-01 12:21:48,1,0.0,19003.48,19003.48
2026-06-01 12:51:41,1,0.0,9993.3,9993.3
2026-06-01 12:57:04,1,0.0,15126.59,15126.59
2026-06-01 13:28:27,1,0.0,41303.93,41303.93
2026-06-01 14:08:27,1,0.0,9712.16,9712.16
2026-06-01 14:57:13,1,0.0,6893.1,6893.1
2026-06-01 15:20:59,1,3172.82,0.0,3172.82
2026-06-01 16:00:48,1,0.0,30450.64,30450.64
2026-06-01 16:34:34,1,0.0,8958.26,8958.26
2026-06-01 17:19:57,1,0.0,8457.77,8457.77
2026-06-01 18:26:40,1,0.0,82122.2,82122.2
2026-06-01 18:28:28,1,0.0,46010.71,46010.71
2026-06-01 19:12:58,1,0.0,32393.93,32393.93
2026-06-01 19:32:24,1,0.0,15107.98,15107.98
2026-06-01 20:42:29,1,86475.54,0.0,86475.54
2026-06-01 21:16:53,1,0.0,28696.15,28696.15
2026-06-01 21:50:46,1,2024.67,0.0,2024.67
2026-06-01 21:55:21,1,0.0,2945.56,2945.56
2026-06-01 22:09:29,1,787.3,0.0,787.3
2026-06-01 22:15:10,1,0.0,5255.26,5255.26
2026-06-01 22:20:31,1,0.0,8850.86,8850.86
2026-06-01 22:32:48,1,0.0,7874.64,7874.64
2026-06-01 22:59:09,1,0.0,7965.45,7965.45
2026-06-01 23:08:45,1,0.0,85219.44,85219.44
2026-06-01 23:38:05,1,126027.27,0.0,126027.27
2026-06-01 23:53:34,1,26247.6,0.0,26247.6
2026-06-01 23:59:09,1,0.0,40364.84,40364.84
2026-06-02 00:15:20,1,0.0,66441.42,66441.42
2026-06-02 00:19:31,1,0.0,65992.9,65992.9
2026-06-02 00:28:28,1,0.0,10542.72,10542.72
2026-06-02 01:10:29,1,21285.44,0.0,21285.44
2026-06-02 01:34:39,1,0.0,85008.05,85008.05
2026-06-02 01:44:41,1,0.0,3673.74,3673.74
2026-06-02 01:47:32,1,0.0,1951.04,1951.04
2026-06-02 01:51:18,1,0.0,7316.83,7316.83
2026-06-02 02:51:19,1,4702.91,0.0,4702.91
2026-06-02 03:01:54,1,149732.39,0.0,149732.39
2026-06-02 03:20:41,1,0.0,42007.47,42007.47
2026-06-02 04:21:05,1,43602.17,0.0,43602.17
2026-06-02 04:30:19,1,1798.88,0.0,1798.88
2026-06-02 05:01:47,1,0.0,19953.36,19953.36
2026-06-02 06:58:59,1,3809.85,0.0,3809.85
2026-06-02 08:13:25,1,0.0,64551.89,64551.89
2026-06-02 08:22:10,1,4589.25,0.0,4589.25
2026-06-02 08:30:28,1,0.0,64423.59,64423.59
2026-06-02 09:55:31,1,0.0,4585.08,4585.08
2026-06-02 10:16:14,1,0.0,22948.0,22948.0
2026-06-02 10:46:48,1,0.0,4544.68,4544.68
2026-06-02 11:06:09,1,0.0,16217.01,16217.01
2026-06-02 12:11:37,1,0.0,37342.43,37342.43
2026-06-02 12:27:07,1,0.0,28607.34,28607.34
2026-06-02 12:54:56,1,8857.17,0.0,8857.17
2026-06-02 12:57:29,1,44982.15,0.0,44982.15
2026-06-02 13:01:20,1,0.0,38861.15,38861.15
2026-06-02 13:10:05,1,0.0,12725.48,12725.48
2026-06-02 13:31:47,1,6627.34,0.0,6627.34
2026-06-02 14:23:36,1,0.0,16257.67,16257.67
2026-06-02 14:30:50,1,1771.67,0.0,1771.67
2026-06-02 14:41:58,1,0.0,73280.05,73280.05
2026-06-02 14:58:23,1,0.0,7564.67,7564.67
2026-06-02 15:27:39,1,0.0,18987.55,18987.55
2026-06-02 15:47:08,1,16683.36,0.0,16683.36
2026-06-02 16:08:11,1,30098.46,0.0,30098.46
2026-06-02 16:15:29,1,0.0,12305.98,12305.98
2026-06-02 16:56:49,1,0.0,38590.72,38590.72
2026-06-02 17:05:25,1,0.0,34540.86,34540.86
2026-06-02 17:11:39,1,1672.61,0.0,1672.61
2026-06-02 17:27:50,1,1524.25,0.0,1524.25
2026-06-02 17:29:45,1,0.0,19064.88,19064.88
2026-06-02 17:47:21,1,2692.64,0.0,2692.64
2026-06-02 17:50:40,1,43436.31,0.0,43436.31
2026-06-02 18:03:16,1,0.0,8268.21,8268.21
2026-06-02 18:07:06,1,2096.4,0.0,2096.4
2026-06-02 18:16:17,1,0.0,17229.46,17229.46
2026-06-02 18:17:21,1,0.0,8928.67,8928.67
2026-06-02 19:08:00,1,804.96,0.0,804.96
2026-06-02 19:15:50,1,0.0,44971.02,44971.02
2026-06-02 20:49:56,1,97175.76,0.0,97175.76
2026-06-02 21:50:50,1,0.0,781.79,781.79
2026-06-02 21:52:14,1,0.0,85251.53,85251.53
2026-06-02 22:27:46,1,0.0,18327.2,18327.2
2026-06-02 23:34:34,1,0.0,21336.26,21336.26
2026-06-03 00:45:23,1,4238.09,0.0,4238.09
2026-06-03 01:17:36,1,0.0,4670.91,4670.91
2026-06-03 01:37:45,1,0.0,69734.27,69734.27
2026-06-03 01:44:33,1,0.0,34096.31,34096.31
2026-06-03 01:50:27,1,0.0,6870.93,6870.93
